source_page,accession_id,strain_name,is_reference,is_complete,strand,length,gc_percentage,n_percentage,lineage_clade,sequencing_technology,assembly_method,coverage,submission_date,bioproject_id,database_source,gender,age,collection_date,isolation_source,country,region,taxon_name,taxon_id
"https://www.ncbi.nlm.nih.gov/nuccore/MT800923.1","MT800923.1","SARS-CoV-2/human/IND/GBRC278b/2020",false,true,"positive",29785,38,0.08,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-07-27","PRJNA625669","GenBank","male",47,"2020-06-18","oro-pharyngeal swab","India","Daskroi","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT800924.1","MT800924.1","SARS-CoV-2/human/IND/GBRC283/2020",false,true,"positive",29800,38.01,0.07,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-07-27","PRJNA625669","GenBank","female",68,"2020-06-28","oro-pharyngeal swab","India","Botad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT800925.1","MT800925.1","SARS-CoV-2/human/IND/GBRC278a/2020",false,true,"positive",29785,38,0.08,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-07-27","PRJNA625669","GenBank","male",47,"2020-06-18","oro-pharyngeal swab","India","Daskroi","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT800928.1","MT800928.1","SARS-CoV-2/human/IND/GBRC302b/2020",false,true,"positive",29771,38,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-07-27","PRJNA625669","GenBank","female",50,"2020-06-15","oro-pharyngeal swab","India","Vadodara","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT800934.1","MT800934.1","SARS-CoV-2/human/IND/GBRC311b/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-07-27","PRJNA625669","GenBank","male",26,"2020-06-20","oro-pharyngeal swab","India","Mandvi","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT800936.1","MT800936.1","SARS-CoV-2/human/IND/GBRC303a/2020",false,true,"positive",29796,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-07-27","PRJNA625669","GenBank","male",41,"2020-06-15","oro-pharyngeal swab","India","Vadodara","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT800939.1","MT800939.1","SARS-CoV-2/human/IND/GBRC311a/2020",false,true,"positive",29800,38,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-07-27","PRJNA625669","GenBank","male",26,"2020-06-20","oro-pharyngeal swab","India","Mandvi","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT800940.1","MT800940.1","SARS-CoV-2/human/IND/GBRC303b/2020",false,true,"positive",29796,37.98,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-07-27","PRJNA625669","GenBank","male",41,"2020-06-15","oro-pharyngeal swab","India","Vadodara","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT800942.1","MT800942.1","SARS-CoV-2/human/IND/GBRC304a/2020",false,true,"positive",29800,38.01,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-07-27","PRJNA625669","GenBank","male",42,"2020-06-15","oro-pharyngeal swab","India","Vadodara","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT800977.1","MT800977.1","SARS-CoV-2/human/IND/GBRC304b/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-07-27","PRJNA625669","GenBank","male",42,"2020-06-15","oro-pharyngeal swab","India","Vadodara","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT800978.1","MT800978.1","SARS-CoV-2/human/IND/GBRC310b/2020",false,true,"positive",29796,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-07-27","PRJNA625669","GenBank","male",55,"2020-06-19","oro-pharyngeal swab","India","Prantij","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT800994.1","MT800994.1","SARS-CoV-2/human/IND/GBRC310a/2020",false,true,"positive",29796,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-07-27","PRJNA625669","GenBank","male",55,"2020-06-19","oro-pharyngeal swab","India","Prantij","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT800995.1","MT800995.1","SARS-CoV-2/human/IND/GBRC305b/2020",false,true,"positive",29796,37.98,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-07-27","PRJNA625669","GenBank","male",67,"2020-06-15","oro-pharyngeal swab","India","Vadodara","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT800997.1","MT800997.1","SARS-CoV-2/human/IND/GBRC309b/2020",false,true,"positive",29800,38.01,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-07-27","PRJNA625669","GenBank","male",75,"2020-06-15","oro-pharyngeal swab","India","Vadodara","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT800999.1","MT800999.1","SARS-CoV-2/human/IND/GBRC306a/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-07-27","PRJNA625669","GenBank","male",45,"2020-06-15","oro-pharyngeal swab","India","Vadodara","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT801004.1","MT801004.1","SARS-CoV-2/human/IND/GBRC306b/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-07-27","PRJNA625669","GenBank","male",45,"2020-06-15","oro-pharyngeal swab","India","Vadodara","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT801006.1","MT801006.1","SARS-CoV-2/human/IND/GBRC309a/2020",false,true,"positive",29800,38,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-07-27","PRJNA625669","GenBank","male",75,"2020-06-15","oro-pharyngeal swab","India","Vadodara","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT801043.1","MT801043.1","SARS-CoV-2/human/IND/GBRC308/2020",false,true,"positive",29800,38,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-07-27","PRJNA625669","GenBank","female",32,"2020-06-15","oro-pharyngeal swab","India","Vadodara","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT801048.1","MT801048.1","SARS-CoV-2/human/IND/GBRC307b/2020",false,true,"positive",29796,37.98,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-07-27","PRJNA625669","GenBank","male",50,"2020-06-15","oro-pharyngeal swab","India","Vadodara","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT801051.1","MT801051.1","SARS-CoV-2/human/IND/GBRC307a/2020",false,true,"positive",29796,38.01,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-07-27","PRJNA625669","GenBank","male",50,"2020-06-15","oro-pharyngeal swab","India","Vadodara","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT806104.1","MT806104.1","SARS-CoV-2/human/IND/GBRC317/2020",false,true,"positive",29800,38,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-07-28","PRJNA625669","GenBank","male",58,"2020-06-17","oro-pharyngeal swab","India","Surat","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT806176.1","MT806176.1","SARS-CoV-2/human/IND/GBRC293a/2020",false,true,"positive",29800,38.01,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-07-28","PRJNA625669","GenBank","male",53,"2020-06-15","oro-pharyngeal swab","India","Vadodara","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT806191.1","MT806191.1","SARS-CoV-2/human/IND/GBRC290b/2020",false,true,"positive",29796,38,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-07-28","PRJNA625669","GenBank","female",55,"2020-06-15","oro-pharyngeal swab","India","Vadodara","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT806192.1","MT806192.1","SARS-CoV-2/human/IND/GBRC290a/2020",false,true,"positive",29796,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-07-28","PRJNA625669","GenBank","female",55,"2020-06-15","oro-pharyngeal swab","India","Vadodara","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT808071.1","MT808071.1","SARS-CoV-2/human/IND/GBRC288/2020",false,true,"positive",29796,38,0.11,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-07-28","PRJNA625669","GenBank","female",70,"2020-06-15","oro-pharyngeal swab","India","Vadodara","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT940449.1","MT940449.1","SARS-CoV-2/human/IND/GBRC324/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-08-29","PRJNA625669","GenBank","female",64,"2020-06-18","oro-pharyngeal swab","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT940451.1","MT940451.1","SARS-CoV-2/human/IND/GBRC325/2020",false,true,"positive",29800,37.97,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-08-29","PRJNA625669","GenBank","female",45,"2020-06-18","oro-pharyngeal swab","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT940452.1","MT940452.1","SARS-CoV-2/human/IND/GBRC326/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-08-29","PRJNA625669","GenBank","female",43,"2020-06-25","oro-pharyngeal swab","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT940458.1","MT940458.1","SARS-CoV-2/human/IND/GBRC329/2020",false,true,"positive",29796,38,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-08-29","PRJNA625669","GenBank","male",40,"2020-06-25","oro-pharyngeal swab","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT940459.1","MT940459.1","SARS-CoV-2/human/IND/GBRC330/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-08-29","PRJNA625669","GenBank","male",36,"2020-06-25","oro-pharyngeal swab","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT940460.1","MT940460.1","SARS-CoV-2/human/IND/GBRC331/2020",false,true,"positive",29800,37.97,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-08-29","PRJNA625669","GenBank","male",66,"2020-07-27","oro-pharyngeal swab","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT940461.1","MT940461.1","SARS-CoV-2/human/IND/GBRC332a/2020",false,true,"positive",29768,38,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-08-29","PRJNA625669","GenBank","female",87,"2020-07-27","oro-pharyngeal swab","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT940462.1","MT940462.1","SARS-CoV-2/human/IND/GBRC332b/2020",false,true,"positive",29768,38,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-08-29","PRJNA625669","GenBank","female",87,"2020-07-27","oro-pharyngeal swab","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT940464.1","MT940464.1","SARS-CoV-2/human/IND/GBRC333/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-08-29","PRJNA625669","GenBank","female",82,"2020-07-27","oro-pharyngeal swab","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT940472.1","MT940472.1","SARS-CoV-2/human/IND/GBRC334a/2020",false,true,"positive",29800,38.01,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-08-29","PRJNA625669","GenBank","female",68,"2020-06-12","oro-pharyngeal swab","India","Adajan","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT940473.1","MT940473.1","SARS-CoV-2/human/IND/GBRC334b/2020",false,true,"positive",29800,38.01,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-08-29","PRJNA625669","GenBank","female",68,"2020-06-12","oro-pharyngeal swab","India","Adajan","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT940474.1","MT940474.1","SARS-CoV-2/human/IND/GBRC335a/2020",false,true,"positive",29800,38,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-08-29","PRJNA625669","GenBank","female",58,"2020-07-06","oro-pharyngeal swab","India","Mehsana","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT940475.1","MT940475.1","SARS-CoV-2/human/IND/GBRC335b/2020",false,true,"positive",29800,38,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-08-29","PRJNA625669","GenBank","female",58,"2020-07-06","oro-pharyngeal swab","India","Mehsana","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT940476.1","MT940476.1","SARS-CoV-2/human/IND/GBRC336/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-08-29","PRJNA625669","GenBank","male",60,"2020-07-06","oro-pharyngeal swab","India","Mehsana","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT940477.1","MT940477.1","SARS-CoV-2/human/IND/GBRC338a/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-08-29","PRJNA625669","GenBank","male",40,"2020-07-09","oro-pharyngeal swab","India","Modasa","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT940478.1","MT940478.1","SARS-CoV-2/human/IND/GBRC338b/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-08-29","PRJNA625669","GenBank","male",40,"2020-07-09","oro-pharyngeal swab","India","Modasa","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT940479.1","MT940479.1","SARS-CoV-2/human/IND/GBRC339/2020",false,true,"positive",29772,38,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-08-29","PRJNA625669","GenBank","female",67,"2020-07-09","oro-pharyngeal swab","India","Modasa","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT940526.1","MT940526.1","SARS-CoV-2/human/IND/GBRC327a/2020",false,true,"positive",29800,38.02,0.11,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-08-29","PRJNA625669","GenBank","female",20,"2020-06-25","oro-pharyngeal swab","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT941042.1","MT941042.1","SARS-CoV-2/human/IND/GBRC342a/2020",false,false,"positive",29709,37.98,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-08-31","PRJNA625669","GenBank","male",29,"2020-06-18","oro-pharyngeal swab","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT941046.1","MT941046.1","SARS-CoV-2/human/IND/GBRC342b/2020",false,false,"positive",29709,37.98,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-08-31","PRJNA625669","GenBank","male",29,"2020-06-18","oro-pharyngeal swab","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT941047.1","MT941047.1","SARS-CoV-2/human/IND/GBRC343a/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-08-31","PRJNA625669","GenBank","male",59,"2020-06-18","oro-pharyngeal swab","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT941052.1","MT941052.1","SARS-CoV-2/human/IND/GBRC343b/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-08-31","PRJNA625669","GenBank","male",59,"2020-06-18","oro-pharyngeal swab","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT941055.1","MT941055.1","SARS-CoV-2/human/IND/GBRC344/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-08-31","PRJNA625669","GenBank","female",62,"2020-06-18","oro-pharyngeal swab","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT941056.1","MT941056.1","SARS-CoV-2/human/IND/GBRC345/2020",false,true,"positive",29800,37.97,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-08-31","PRJNA625669","GenBank","male",65,"2020-06-18","oro-pharyngeal swab","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT941059.1","MT941059.1","SARS-CoV-2/human/IND/GBRC346/2020",false,true,"positive",29762,38,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-08-31","PRJNA625669","GenBank","male",62,"2020-06-18","oro-pharyngeal swab","India","Daskroi","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT941060.1","MT941060.1","SARS-CoV-2/human/IND/GBRC347a/2020",false,true,"positive",29762,38,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-08-31","PRJNA625669","GenBank","male",63,"2020-06-18","oro-pharyngeal swab","India","Daskroi","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT941061.1","MT941061.1","SARS-CoV-2/human/IND/GBRC347b/2020",false,true,"positive",29762,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-08-31","PRJNA625669","GenBank","male",63,"2020-06-18","oro-pharyngeal swab","India","Daskroi","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT941067.1","MT941067.1","SARS-CoV-2/human/IND/GBRC348a/2020",false,true,"positive",29800,37.98,0.05,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-08-31","PRJNA625669","GenBank","male",55,"2020-06-18","oro-pharyngeal swab","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT941272.1","MT941272.1","SARS-CoV-2/human/IND/GBRC349/2020",false,true,"positive",29800,38,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-08-31","PRJNA625669","GenBank","female",72,"2020-06-18","oro-pharyngeal swab","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT941274.1","MT941274.1","SARS-CoV-2/human/IND/GBRC350a/2020",false,true,"positive",29820,37.98,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-08-31","PRJNA625669","GenBank","male",64,"2020-06-18","oro-pharyngeal swab","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT941276.1","MT941276.1","SARS-CoV-2/human/IND/GBRC350b/2020",false,true,"positive",29800,37.98,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-08-31","PRJNA625669","GenBank","male",64,"2020-06-18","oro-pharyngeal swab","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT941403.1","MT941403.1","SARS-CoV-2/human/IND/GBRC351a/2020",false,true,"positive",29768,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-08-31","PRJNA625669","GenBank","female",65,"2020-06-18","oro-pharyngeal swab","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT950187.1","MT950187.1","SARS-CoV-2/human/IND/GBRC351b/2020",false,true,"positive",29768,38,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-09-02","PRJNA625669","GenBank","female",65,"2020-06-18","oro-pharyngeal swab","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT950188.1","MT950188.1","SARS-CoV-2/human/IND/GBRC352a/2020",false,true,"positive",29747,38,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-09-02","PRJNA625669","GenBank","male",65,"2020-06-18","oro-pharyngeal swab","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT950189.1","MT950189.1","SARS-CoV-2/human/IND/GBRC354a/2020",false,true,"positive",29764,38.02,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-09-02","PRJNA625669","GenBank","male",38,"2020-06-25","oro-pharyngeal swab","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT950190.1","MT950190.1","SARS-CoV-2/human/IND/GBRC355b/2020",false,true,"positive",29800,38,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-09-02","PRJNA625669","GenBank","female",37,"2020-06-25","oro-pharyngeal swab","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT950191.1","MT950191.1","SARS-CoV-2/human/IND/GBRC355a/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-09-02","PRJNA625669","GenBank","female",37,"2020-06-25","oro-pharyngeal swab","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT950192.1","MT950192.1","SARS-CoV-2/human/IND/GBRC357a/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-09-02","PRJNA625669","GenBank","male",25,"2020-06-25","oro-pharyngeal swab","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT950193.1","MT950193.1","SARS-CoV-2/human/IND/GBRC356/2020",false,true,"positive",29800,38,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-09-02","PRJNA625669","GenBank","male",20,"2020-06-25","oro-pharyngeal swab","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT950195.1","MT950195.1","SARS-CoV-2/human/IND/GBRC359/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-09-02","PRJNA625669","GenBank","male",21,"2020-06-25","oro-pharyngeal swab","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT950230.1","MT950230.1","SARS-CoV-2/human/IND/GBRC361a/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-09-02","PRJNA625669","GenBank","male",50,"2020-06-05","oro-pharyngeal swab","India","Kalol","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT950231.1","MT950231.1","SARS-CoV-2/human/IND/GBRC361b/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-09-02","PRJNA625669","GenBank","male",50,"2020-06-05","oro-pharyngeal swab","India","Kalol","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT950348.1","MT950348.1","SARS-CoV-2/human/IND/GBRC353/2020",false,true,"positive",29800,38.01,0.08,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-09-02","PRJNA625669","GenBank","male",38,"2020-06-25","oro-pharyngeal swab","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT950349.1","MT950349.1","SARS-CoV-2/human/IND/GBRC358/2020",false,true,"positive",29800,37.98,0.05,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-09-02","PRJNA625669","GenBank","male",25,"2020-06-25","oro-pharyngeal swab","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT950532.1","MT950532.1","SARS-CoV-2/human/IND/GBRC-362a/2020",false,true,"positive",29800,38.01,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-09-02","PRJNA625669","GenBank","male",75,"2020-06-18","oro-pharyngeal swab","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT950684.1","MT950684.1","SARS-CoV-2/human/IND/GBRC-362b/2020",false,true,"positive",29800,38,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-09-02","PRJNA625669","GenBank","male",75,"2020-06-18","oro-pharyngeal swab","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT950725.1","MT950725.1","SARS-CoV-2/human/IND/GBRC-363/2020",false,true,"positive",29800,37.98,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-09-02","PRJNA625669","GenBank","male",49,"2020-06-18","oro-pharyngeal swab","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT950761.1","MT950761.1","SARS-CoV-2/human/IND/GBRC-364a/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-09-02","PRJNA625669","GenBank","male",55,"2020-06-18","oro-pharyngeal swab","India","Daskroi","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT951157.1","MT951157.1","SARS-CoV-2/human/IND/GBRC-365/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-09-02","PRJNA625669","GenBank","male",45,"2020-06-18","oro-pharyngeal swab","India","Daskroi","Severe acute respiratory syndrome coronavirus 2",2697049
